femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,hash,lastRefresh,id
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,121,99121,Suwannee (County),98051,496d54fda9de842e322fc389b019c366,2019-07-26T18:49:44.125Z,5d1bcebad5b39c032f263b1c
DR-1300-FL,1300,FL,DR,1999-09-22T20:45:00.000Z,1999,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,0,0,1,1,1999-09-13T04:00:00.000Z,1999-09-25T04:00:00.000Z,,12,9,99009,Brevard (County),99099,4528c0def13d94dbda3886a5ab03b5aa,2019-07-26T18:49:45.276Z,5d1bcebbd5b39c032f264043
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,1,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,127,99127,Volusia (County),98227,f8d19904f716b6861ee6bfceaf9b4b15,2019-07-26T18:49:43.734Z,5d1bceb9d5b39c032f26392b
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,1,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,89,99089,Nassau (County),98227,f3f7bcae38124211b571d463ee209ac4,2019-07-26T18:49:43.679Z,5d1bceb9d5b39c032f2638c6
DR-1359-FL,1359,FL,DR,2001-02-05T22:32:00.000Z,2001,Freezing,SEVERE FREEZE,0,1,0,0,2000-12-01T05:00:00.000Z,2001-01-25T05:00:00.000Z,,12,97,99097,Osceola (County),1009,1af6ebe215644481a55ba101d824903c,2019-07-26T18:49:46.149Z,5d1bcebcd5b39c032f2643da
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,0,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,86,99025,Dade (County),98051,45498ab8601023aef2a773b4641c5a99,2019-07-26T18:49:44.130Z,5d1bcebad5b39c032f263ab7
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,1,99001,Alachua (County),98051,ecf31290a569e73611afcb8f1b24313a,2019-07-26T18:49:44.131Z,5d1bcebad5b39c032f263aab
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,19,99019,Clay (County),98051,6b7dbdd2b3e7db301464974cbe86fd0d,2019-07-26T18:49:44.073Z,5d1bcebad5b39c032f263aa9
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,59,99059,Holmes (County),98051,3cc111bd701f7cf3bdd5e98906b3b714,2019-07-26T18:49:44.123Z,5d1bcebad5b39c032f263b0f
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,47,99047,Hamilton (County),98051,5e9c38a6de0b66ac63f3b905772cf401,2019-07-26T18:49:44.122Z,5d1bcebad5b39c032f263b0d
DR-1141-FL,1141,FL,DR,1996-10-15T04:00:00.000Z,1997,Severe Storm(s),TROPICAL STORM JOSEPHINE,0,1,0,0,1996-10-07T04:00:00.000Z,1996-10-21T04:00:00.000Z,,12,103,99103,Pinellas (County),97002,04748c40e9eb8a9b092c847c8789d1fe,2019-07-26T18:49:42.851Z,5d1bceb9d5b39c032f2634f4
DR-1300-FL,1300,FL,DR,1999-09-22T20:45:00.000Z,1999,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,0,0,1,1,1999-09-13T04:00:00.000Z,1999-09-25T04:00:00.000Z,,12,127,99127,Volusia (County),99099,ec834ad5a1ab4732612bd331d7e3d5d4,2019-07-26T18:49:45.278Z,5d1bcebcd5b39c032f264110
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,1,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,75,99075,Levy (County),98227,8d7826af251be46af202dd4171696628,2019-07-26T18:49:43.675Z,5d1bceb9d5b39c032f2638ce
DR-1204-FL,1204,FL,DR,1998-02-12T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,1,0,1998-02-02T05:00:00.000Z,1998-02-04T05:00:00.000Z,,12,87,99087,Monroe (County),98018,94ec1634cdcd44769f8bb9aa6af9b0c6,2019-07-26T18:49:43.847Z,5d1bcebad5b39c032f2639ab
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,1,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,125,99125,Union (County),98227,6a346364fd0b2b571252b5c3374e8cab,2019-07-26T18:49:43.737Z,5d1bceb9d5b39c032f2638bd
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,1,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,41,99041,Gilchrist (County),98227,a582ea87808ea52b0ae27c601856ce1c,2019-07-26T18:49:43.674Z,5d1bceb9d5b39c032f263883
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,1,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,101,99101,Pasco (County),98227,9e4a86df5158600907204c6cb9953752,2019-07-26T18:49:43.734Z,5d1bceb9d5b39c032f2638c0
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,91,99091,Okaloosa (County),98051,6d598ca220636b075070ea13b84422cd,2019-07-26T18:49:44.130Z,5d1bcebad5b39c032f263aad
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,63,99063,Jackson (County),98051,b3634980fac11d132721c1994aa5be44,2019-07-26T18:49:44.123Z,5d1bcebad5b39c032f263b11
DR-1141-FL,1141,FL,DR,1996-10-15T04:00:00.000Z,1997,Severe Storm(s),TROPICAL STORM JOSEPHINE,0,1,0,0,1996-10-07T04:00:00.000Z,1996-10-21T04:00:00.000Z,,12,127,99127,Volusia (County),97002,bcbb529ebc701748c4fc88e9ecee636c,2019-07-26T18:49:42.847Z,5d1bceb9d5b39c032f2634ed
DR-1306-FL,1306,FL,DR,1999-10-20T17:30:00.000Z,2000,Hurricane,FL-HURRICANE IRENE-DR-REQ,0,1,1,1,1999-10-14T15:00:00.000Z,1999-10-24T04:00:00.000Z,,12,93,99093,Okeechobee (County),99139,06fba712ba65f75acdf71b50c4eaa439,2019-07-26T18:49:45.338Z,5d1bcebbd5b39c032f264061
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,1,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,7,99007,Bradford (County),98227,d1e217e4ec6cae0c2bfa72375977fb25,2019-07-26T18:49:43.682Z,5d1bceb9d5b39c032f263889
DR-1359-FL,1359,FL,DR,2001-02-05T22:32:00.000Z,2001,Freezing,SEVERE FREEZE,0,1,0,0,2000-12-01T05:00:00.000Z,2001-01-25T05:00:00.000Z,,12,57,99057,Hillsborough (County),1009,eda258a18651fa5ec3e1fd57ffc2589f,2019-07-26T18:49:46.088Z,5d1bcebcd5b39c032f26443e
DR-1141-FL,1141,FL,DR,1996-10-15T04:00:00.000Z,1997,Severe Storm(s),TROPICAL STORM JOSEPHINE,0,1,0,0,1996-10-07T04:00:00.000Z,1996-10-21T04:00:00.000Z,,12,89,99089,Nassau (County),97002,c7e7404e1cda3ee0bb8949921af5a6bd,2019-07-26T18:49:42.852Z,5d1bceb9d5b39c032f2634f3
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,79,99079,Madison (County),98051,6125c09caa6981d3b87908f3bb9f99d7,2019-07-26T18:49:44.123Z,5d1bcebad5b39c032f263b1b
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,95,99095,Orange (County),98051,90f4f193ec268fc3d2ae2bb4ba7d3ae2,2019-07-26T18:49:44.129Z,5d1bcebad5b39c032f263b1f
DR-1359-FL,1359,FL,DR,2001-02-05T22:32:00.000Z,2001,Freezing,SEVERE FREEZE,0,1,0,0,2000-12-01T05:00:00.000Z,2001-01-25T05:00:00.000Z,,12,51,99051,Hendry (County),1009,f411de858db305c357357cd933f34bb8,2019-07-26T18:49:46.094Z,5d1bcebcd5b39c032f2643c7
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,1,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,9,99009,Brevard (County),98227,e48aaa88b50a3a3176ddcd7d7e3c6255,2019-07-26T18:49:43.681Z,5d1bceb9d5b39c032f26388d
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,1,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,39,99039,Gadsden (County),98227,4b35ad0c39bd0844d688dcc408376f88,2019-07-26T18:49:43.674Z,5d1bceb9d5b39c032f2638f1
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,133,99133,Washington (County),98051,2b39e8a73eef8e29c8250cd54470374c,2019-07-26T18:49:44.124Z,5d1bcebad5b39c032f263aed
DR-1359-FL,1359,FL,DR,2001-02-05T22:32:00.000Z,2001,Freezing,SEVERE FREEZE,0,1,0,0,2000-12-01T05:00:00.000Z,2001-01-25T05:00:00.000Z,,12,107,99107,Putnam (County),1009,301819b906485844d68f76573da8f902,2019-07-26T18:49:46.090Z,5d1bcebcd5b39c032f2644f3
DR-1249-FL,1249,FL,DR,1998-09-28T21:52:00.000Z,1998,Hurricane,HURRICANE GEORGES,0,1,1,0,1998-09-26T01:47:00.000Z,1998-10-07T04:00:00.000Z,,12,131,99131,Walton (County),98078,cdb8edf106391619b7724daaa930f004,2019-07-26T18:49:44.697Z,5d1bcebad5b39c032f263d80
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,0,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,129,99129,Wakulla (County),98051,68a352774e0c9545f5c9e814d1a66e22,2019-07-26T18:49:44.132Z,5d1bcebad5b39c032f263aba
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,1,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,27,99027,DeSoto (County),98227,89dc95b0f8b82a2ae5b0826d15523a82,2019-07-26T18:49:43.681Z,5d1bceb9d5b39c032f26388e
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,23,99023,Columbia (County),98051,f9cb3daf9ecf32ef823e6e014fd71a89,2019-07-26T18:49:44.126Z,5d1bcebad5b39c032f263b06
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,0,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,33,99033,Escambia (County),98051,5db9a3404385aff38d647aa4057e59ff,2019-07-26T18:49:44.128Z,5d1bcebad5b39c032f263ac2
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,0,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,115,99115,Sarasota (County),98051,d054dc555e960e585b47941ec3f05c7c,2019-07-26T18:49:44.130Z,5d1bcebad5b39c032f263af7
DR-1249-FL,1249,FL,DR,1998-09-28T21:52:00.000Z,1998,Hurricane,HURRICANE GEORGES,0,1,1,0,1998-09-26T01:47:00.000Z,1998-10-07T04:00:00.000Z,,12,121,99121,Suwannee (County),98078,0599c72e6ab4a1e9dc924b8e22fa83ea,2019-07-26T18:49:44.698Z,5d1bcebad5b39c032f263dd3
DR-1241-FL,1241,FL,DR,1998-09-04T04:00:00.000Z,1998,Hurricane,HURRICANE EARL,0,1,0,0,1998-09-04T00:47:00.000Z,1998-09-03T04:00:00.000Z,,12,123,99123,Taylor (County),98071,b350bd3250ef2154f850f69eb44b34ae,2019-07-26T18:49:44.586Z,5d1bcebad5b39c032f263cd3
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,1,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,115,99115,Sarasota (County),98227,1e36c7e3d3cfc736ce2e14dddbf0e459,2019-07-26T18:49:43.735Z,5d1bceb9d5b39c032f2638c8
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,0,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,27,99027,DeSoto (County),98051,3f1267e7169b3916002083ee957b9e61,2019-07-26T18:49:44.127Z,5d1bcebad5b39c032f263abc
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,97,99097,Osceola (County),98051,e6eec9402e9ed860093577afca5ca820,2019-07-26T18:49:44.126Z,5d1bcebad5b39c032f263b20
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,1,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,29,99029,Dixie (County),98227,70969703941fddf17e521b14a8214d5b,2019-07-26T18:49:43.682Z,5d1bceb9d5b39c032f26387d
DR-1306-FL,1306,FL,DR,1999-10-20T17:30:00.000Z,2000,Hurricane,FL-HURRICANE IRENE-DR-REQ,0,1,0,1,1999-10-14T15:00:00.000Z,1999-10-24T04:00:00.000Z,,12,43,99043,Glades (County),99139,5b42dc699a67f2165838c90aa85ca057,2019-07-26T18:49:45.334Z,5d1bcebcd5b39c032f264178
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,0,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,11,99011,Broward (County),98227,72f17d316a34654f93e769ad44019483,2019-07-26T18:49:43.680Z,5d1bceb9d5b39c032f2638e1
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,0,1,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,79,99079,Madison (County),98227,841dff42e13cdd5d484b161691c23077,2019-07-26T18:49:43.680Z,5d1bceb9d5b39c032f2638f7
DR-1306-FL,1306,FL,DR,1999-10-20T17:30:00.000Z,2000,Hurricane,FL-HURRICANE IRENE-DR-REQ,0,1,0,1,1999-10-14T15:00:00.000Z,1999-10-24T04:00:00.000Z,,12,55,99055,Highlands (County),99139,01c2290f675c60bd1883c76b70ae539b,2019-07-26T18:49:45.334Z,5d1bcebbd5b39c032f2640a5
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,9,99009,Brevard (County),98051,2e56008aea8752ab508c30f6e81f8c0c,2019-07-26T18:49:44.124Z,5d1bcebad5b39c032f263aff
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,1,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,77,99077,Liberty (County),98227,aa88db108d559275e333d82d60856336,2019-07-26T18:49:43.676Z,5d1bceb9d5b39c032f2638d6
DR-1141-FL,1141,FL,DR,1996-10-15T04:00:00.000Z,1997,Severe Storm(s),TROPICAL STORM JOSEPHINE,0,1,0,0,1996-10-07T04:00:00.000Z,1996-10-21T04:00:00.000Z,,12,17,99017,Citrus (County),97002,a77a49e08d6b0162ed34d2fc597673f1,2019-07-26T18:49:42.849Z,5d1bceb9d5b39c032f2634ad
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,0,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,15,99015,Charlotte (County),98051,e68ae1ab4e81344fd06b7e0d039b320d,2019-07-26T18:49:44.127Z,5d1bcebad5b39c032f263ab2
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,71,99071,Lee (County),98051,0a24209f9fc53950d3ca6564e900d4c2,2019-07-26T18:49:44.123Z,5d1bcebad5b39c032f263b16
DR-1249-FL,1249,FL,DR,1998-09-28T21:52:00.000Z,1998,Hurricane,HURRICANE GEORGES,0,1,1,0,1998-09-26T01:47:00.000Z,1998-10-07T04:00:00.000Z,,12,59,99059,Holmes (County),98078,ec1a6d1174536fc9887db21b5a8c2afe,2019-07-26T18:49:44.698Z,5d1bcebad5b39c032f263dcd
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,0,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,73,99073,Leon (County),98051,6008053540b4f598fd677619988cc96f,2019-07-26T18:49:44.129Z,5d1bcebad5b39c032f263b09
DR-1306-FL,1306,FL,DR,1999-10-20T17:30:00.000Z,2000,Hurricane,FL-HURRICANE IRENE-DR-REQ,0,1,1,1,1999-10-14T15:00:00.000Z,1999-10-24T04:00:00.000Z,,12,127,99127,Volusia (County),99139,4e9a526b6976debd458ee6d77423d898,2019-07-26T18:49:45.339Z,5d1bcebcd5b39c032f2640f8
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,89,99089,Nassau (County),98051,df0f70957630a741b88e9ba23ef720c6,2019-07-26T18:49:44.127Z,5d1bcebad5b39c032f263b1e
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,0,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,21,99021,Collier (County),98227,331ebf6f3e489ebba5decd98afd35a9f,2019-07-26T18:49:43.681Z,5d1bceb9d5b39c032f2638f2
DR-1141-FL,1141,FL,DR,1996-10-15T04:00:00.000Z,1997,Severe Storm(s),TROPICAL STORM JOSEPHINE,0,1,0,0,1996-10-07T04:00:00.000Z,1996-10-21T04:00:00.000Z,,12,29,99029,Dixie (County),97002,db1a662eea882dff1a04d504c788c295,2019-07-26T18:49:42.849Z,5d1bceb9d5b39c032f2634f2
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,1,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,17,99017,Citrus (County),98227,da36fcea85d66237ecf6cbd1cdcc7957,2019-07-26T18:49:43.681Z,5d1bceb9d5b39c032f263884
DR-1306-FL,1306,FL,DR,1999-10-20T17:30:00.000Z,2000,Hurricane,FL-HURRICANE IRENE-DR-REQ,0,1,1,1,1999-10-14T15:00:00.000Z,1999-10-24T04:00:00.000Z,,12,86,99025,Dade (County),99139,2f8d0dd6869385697bbfffe9c68290d2,2019-07-26T18:49:45.337Z,5d1bcebbd5b39c032f26400a
DR-1195-FL,1195,FL,DR,1998-01-06T05:00:00.000Z,1998,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",0,1,1,0,1997-12-25T05:00:00.000Z,1998-04-24T04:00:00.000Z,,12,33,99033,Escambia (County),98227,42eb8bd03b843c29911448e22a86bd0b,2019-07-26T18:49:43.674Z,5d1bceb9d5b39c032f2638e8
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,29,99029,Dixie (County),98051,2b3fd25eea054eaa926cff556b58a8f5,2019-07-26T18:49:44.128Z,5d1bcebad5b39c032f263b08
DR-1249-FL,1249,FL,DR,1998-09-28T21:52:00.000Z,1998,Hurricane,HURRICANE GEORGES,0,1,1,0,1998-09-26T01:47:00.000Z,1998-10-07T04:00:00.000Z,,12,113,99113,Santa Rosa (County),98078,5fb8cf76a4a9aeded51c70111270716a,2019-07-26T18:49:44.707Z,5d1bcebad5b39c032f263dd7
DR-1300-FL,1300,FL,DR,1999-09-22T20:45:00.000Z,1999,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,0,0,1,1,1999-09-13T04:00:00.000Z,1999-09-25T04:00:00.000Z,,12,35,99035,Flagler (County),99099,91f66bb8905e501d2ad4cd041f4eaa45,2019-07-26T18:49:45.275Z,5d1bcebbd5b39c032f2640a8
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,69,99069,Lake (County),98051,3678db34317c167564482b415d2e5b54,2019-07-26T18:49:44.123Z,5d1bcebad5b39c032f263b15
DR-1306-FL,1306,FL,DR,1999-10-20T17:30:00.000Z,2000,Hurricane,FL-HURRICANE IRENE-DR-REQ,0,1,1,1,1999-10-14T15:00:00.000Z,1999-10-24T04:00:00.000Z,,12,61,99061,Indian River (County),99139,10596b5d439cef8f839d18ca76ac9f0b,2019-07-26T18:49:45.337Z,5d1bcebbd5b39c032f264074
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,0,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,21,99021,Collier (County),98051,c731dc18d6460dee470b56d321cec595,2019-07-26T18:49:44.125Z,5d1bcebad5b39c032f263ab4
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,0,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,39,99039,Gadsden (County),98051,aff401b26d97f6329591f137eab2e969,2019-07-26T18:49:44.128Z,5d1bcebad5b39c032f263b18
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,0,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,87,99087,Monroe (County),98051,9c384a8167a93f3d7e1afddef7f399f6,2019-07-26T18:49:44.130Z,5d1bcebad5b39c032f263ab6
DR-1241-FL,1241,FL,DR,1998-09-04T04:00:00.000Z,1998,Hurricane,HURRICANE EARL,0,1,0,1,1998-09-04T00:47:00.000Z,1998-09-03T04:00:00.000Z,,12,45,99045,Gulf (County),98071,703ded66f0507c09ebb930d3ddeb69df,2019-07-26T18:49:44.584Z,5d1bcebad5b39c032f263d61
DR-1249-FL,1249,FL,DR,1998-09-28T21:52:00.000Z,1998,Hurricane,HURRICANE GEORGES,0,1,0,0,1998-09-26T01:47:00.000Z,1998-10-07T04:00:00.000Z,,12,63,99063,Jackson (County),98078,26f2d78f1e27f955db3ae57fca9542ca,2019-07-26T18:49:44.704Z,5d1bcebad5b39c032f263dc5
DR-1306-FL,1306,FL,DR,1999-10-20T17:30:00.000Z,2000,Hurricane,FL-HURRICANE IRENE-DR-REQ,0,1,1,1,1999-10-14T15:00:00.000Z,1999-10-24T04:00:00.000Z,,12,87,99087,Monroe (County),99139,abcdc95fc5c24bc2da5c9035a8e7274e,2019-07-26T18:49:45.338Z,5d1bcebbd5b39c032f26409d
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,1,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,77,99077,Liberty (County),98051,724e223388084e914a2fa996ef9103ca,2019-07-26T18:49:44.124Z,5d1bcebad5b39c032f263aa7
DR-1306-FL,1306,FL,DR,1999-10-20T17:30:00.000Z,2000,Hurricane,FL-HURRICANE IRENE-DR-REQ,0,1,1,1,1999-10-14T15:00:00.000Z,1999-10-24T04:00:00.000Z,,12,111,99111,St. Lucie (County),99139,cb926c293fe32e314d227beb12c6a04f,2019-07-26T18:49:45.337Z,5d1bcebcd5b39c032f264100
DR-1359-FL,1359,FL,DR,2001-02-05T22:32:00.000Z,2001,Freezing,SEVERE FREEZE,0,1,0,0,2000-12-01T05:00:00.000Z,2001-01-25T05:00:00.000Z,,12,15,99015,Charlotte (County),1009,76b1fd32ef1307373b87e69f126cbe54,2019-07-26T18:49:46.031Z,5d1bcebcd5b39c032f264164
DR-1223-FL,1223,FL,DR,1998-06-18T04:00:00.000Z,1998,Fire,EXTREME FIRE HAZARD,0,0,1,0,1998-05-25T04:00:00.000Z,1998-07-22T04:00:00.000Z,,12,65,99065,Jefferson (County),98051,d7ab42b77cab670a7f785567813514f7,2019-07-26T18:49:44.129Z,5d1bcebad5b39c032f263ab5
